feature	metadata	value	coef	stderr	N	N.not.0	pval	qval	reference	fdr.pval
Actinobacteria_SGB13825	species	human	-2.6616556	0.979283878	2772	107	0.013802192	0.041229776	"cat,facility"	0.027827128
Clostridium_SGB4750_SGB4750	species	human	3.089272564	1.14298728	2772	201	0.013893482	0.041467066	"cat,facility"	0.027995047
Clostridiaceae_bacterium_NSJ_33_SGB25547	species	human	0.729488358	0.272354194	2772	57	0.014268269	0.042513122	"cat,facility"	0.028733682
Enterocloster_bolteae_SGB4758	species	human	1.084050027	0.405554359	2772	101	0.014372008	0.042785775	"cat,facility"	0.028925941
Firmicutes_SGB4859	species	human	6.48538521	2.322326697	2772	1751	0.014432714	0.042893486	"cat,facility"	0.029031417
Candidatus_Parachristensenella_avicola_SGB58519	species	human	0.481943559	0.180908909	2772	38	0.014462644	0.042945949	"cat,facility"	0.029074901
Streptococcus_canis_SGB8217	species	human	-0.217833914	0.078584974	2772	43	0.014692312	0.043553988	"cat,facility"	0.029519647
Amedibacillus_dolichus_SGB4035	species	human	-5.407022393	1.964789443	2772	1036	0.014792838	0.046686343	"dog,facility"	0.029704562
Desulfovibrionaceae_SGB27377	species	human	0.584766653	0.213572865	2772	56	0.014978897	0.044328412	"cat,facility"	0.030060919
Peptostreptococcaceae_SGB71712	species	human	5.019042256	1.820972167	2772	581	0.01513953	0.044730225	"cat,facility"	0.030365869
Bifidobacterium_longum_SGB17248	species	human	-6.738467218	2.523777948	2772	591	0.015901465	0.046899935	"cat,facility"	0.03187583
Bifidobacterium_criceti_SGB17283	species	human	6.532646271	2.465988807	2772	575	0.016194187	0.047682883	"cat,facility"	0.032444023
Gordonibacter_pamelaeae_SGB14807	species	human	0.552276978	0.212249828	2772	46	0.016277404	0.047887603	"cat,facility"	0.032592078
Clostridia_bacterium_UC5_1_1E11_SGB14895	species	human	0.265578141	0.102231658	2772	28	0.01642592	0.048283924	"cat,facility"	0.032870634
Alistipes_ihumii_SGB2328	species	human	1.766264859	0.669591505	2772	122	0.016740416	0.052477089	"dog,facility"	0.033446277
Clostridium_sp_AM42_4_SGB4709	species	cat	-0.299591422	0.124819558	2772	81	0.016728208	0.052477089	"dog,facility"	0.033446277
Lachnospiraceae_SGB5239	species	human	1.407810437	0.528759288	2772	60	0.016742262	0.052477089	"dog,facility"	0.033446277
Lachnospiraceae_SGB5239	species	cat	0.318270103	0.133218487	2772	60	0.017088784	0.053515278	"dog,facility"	0.034119044
Lachnospiraceae_SGB66069	species	human	-3.631741522	1.322989682	2772	1352	0.017213735	0.053810228	"dog,facility"	0.034348914
Firmicutes_SGB3813	species	human	1.045898934	0.404292743	2772	86	0.017708571	0.051793127	"cat,facility"	0.03531618
Succinivibrionaceae_SGB3677	species	human	6.260076531	2.410216824	2772	164	0.017832611	0.055595788	"dog,facility"	0.03554329
Bacteroides_uniformis_SGB1836	species	human	6.531648911	2.505867376	2772	717	0.01796629	0.055962674	"dog,facility"	0.035789341
Dubosiella_newyorkensis_SGB6789	species	human	6.631095865	2.541492796	2772	605	0.018008789	0.052539402	"cat,facility"	0.035833187
Hungatella_hathewayi_SGB4742	species	human	0.387894338	0.151743306	2772	29	0.018006713	0.052539402	"cat,facility"	0.035833187
Clostridium_symbiosum_SGB4699	species	human	0.586387536	0.228888676	2772	49	0.018157343	0.052928654	"cat,facility"	0.036108235
Actinobacteria_SGB105119	species	human	5.203204168	2.009133659	2772	560	0.018447942	0.053686273	"cat,facility"	0.036665284
Anaerostipes_hadrus_SGB4540_group	species	human	5.473105779	2.119058329	2772	520	0.018460456	0.05739971	"dog,facility"	0.036669321
Clostridiaceae_SGB106462	species	human	-0.728216848	0.257998247	2772	95	0.01860953	0.057811842	"dog,facility"	0.036944458
Proteobacteria_SGB9285	species	human	7.105490833	2.747138565	2772	501	0.018864041	0.054851551	"cat,facility"	0.037428483
Erysipelatoclostridium_ramosum_SGB6744	species	human	-2.475184192	0.959260026	2772	416	0.019011238	0.055233646	"cat,facility"	0.037699155
Clostridiaceae_SGB58537	species	human	6.432005389	2.45001465	2772	1423	0.019488619	0.056573602	"cat,facility"	0.038623904
Collinsella_phocaeensis_SGB109036	species	human	-3.231044564	1.269218878	2772	244	0.019743858	0.057267012	"cat,facility"	0.039107597
Alistipes_ihumii_SGB2328	species	human	1.742795498	0.692957875	2772	122	0.020459227	0.059292774	"cat,facility"	0.040501629
Prevotella_sp_P4_51_SGB1666	species	human	1.553830288	0.606049724	2772	49	0.020491413	0.063601564	"dog,facility"	0.0405424
Firmicutes_SGB106203	species	human	3.299219104	1.28752597	2772	385	0.021149401	0.061242223	"cat,facility"	0.04182058
Succinivibrionaceae_SGB1482	species	human	7.149629173	2.817121865	2772	714	0.021575666	0.062321784	"cat,facility"	0.042639367
Sutterella_megalosphaeroides_SGB9294	species	human	-0.247096011	0.075807827	2772	25	0.021748838	0.067265638	"dog,facility"	0.042957333
Enterobacteriaceae_SGB104904	species	human	7.963701173	3.165960617	2772	531	0.0223232	0.064321708	"cat,facility"	0.044066904
Firmicutes_SGB6353	species	cat	0.689715469	0.302329677	2772	420	0.02263558	0.069884605	"dog,facility"	0.044658352
Parabacteroides_merdae_SGB1949	species	cat	1.159511778	0.511603592	2772	678	0.023541861	0.072554564	"dog,facility"	0.046420198
Blautia_wexlerae_SGB4837	species	human	5.565475685	2.267943935	2772	1048	0.023812889	0.068332637	"cat,facility"	0.04692816
Clostridium_fessum_SGB4705	species	human	6.406847046	2.609149243	2772	320	0.023932911	0.073565311	"dog,facility"	0.047138133
Prevotella_sp_P4_51_SGB1666	species	human	1.524645567	0.618583708	2772	49	0.024165546	0.069231023	"cat,facility"	0.047569544
Turicibacteraceae_SGB106351	species	human	-1.598395338	0.639160487	2772	205	0.024554307	0.070287206	"cat,facility"	0.04830763
Fusobacterium_mortiferum_SGB6031	species	human	-2.4814229	0.970389387	2772	419	0.024824792	0.076172915	"dog,facility"	0.048812323
Flavonifractor_plautii_SGB15132	species	cat	0.936241197	0.418356398	2772	690	0.025325334	0.077572695	"dog,facility"	0.049768549
Clostridium_fessum_SGB4705	species	human	6.345318194	2.62028575	2772	320	0.025506618	0.072774998	"cat,facility"	0.050096658
Faecalibacillus_intestinalis_SGB6754	species	human	4.095500962	1.676711651	2772	569	0.025706343	0.078670857	"dog,facility"	0.0504606
Bacteroides_fragilis_SGB1855	species	human	2.225364412	0.914645013	2772	310	0.026087624	0.074372052	"cat,facility"	0.051180318
Clostridiaceae_SGB106462	species	human	-0.725867185	0.291169384	2772	95	0.026847987	0.076425796	"cat,facility"	0.052620338
Clostridium_paraputrificum_SGB6187	species	human	-0.740041762	0.3011892	2772	132	0.026851716	0.076425796	"cat,facility"	0.052620338
Gemmiger_sp_An194_SGB15283	species	human	3.049736862	1.264683737	2772	378	0.02688904	0.076469806	"cat,facility"	0.052663976
Lawsonibacter_asaccharolyticus_SGB15154	species	human	2.871712882	1.201209617	2772	264	0.027850378	0.085083512	"dog,facility"	0.054516296
Terrisporobacter_mayombei_SGB65115	species	human	-0.993855129	0.398577288	2772	146	0.028372797	0.086358389	"dog,facility"	0.055507854
Proteobacteria_SGB28474	species	human	-0.445778001	0.109840197	2772	71	0.028391123	0.086358389	"dog,facility"	0.055512659
Actinobacteria_SGB63087	species	human	5.477159703	2.303645154	2772	552	0.028563069	0.080901712	"cat,facility"	0.055817662
Ruminococcus_gnavus_SGB4584	species	human	-6.429594538	2.648564048	2772	2425	0.02876052	0.081306484	"cat,facility"	0.056170439
Streptococcus_orisratti_SGB29803	species	human	-0.484216226	0.190785641	2772	37	0.028775708	0.081306484	"cat,facility"	0.056170439
Terrisporobacter_othiniensis_SGB6142	species	human	-0.84688371	0.335987862	2772	185	0.02944009	0.089393605	"dog,facility"	0.057435267
Blautia_hansenii_SGB4798	species	human	-1.220551453	0.495963446	2772	136	0.029519632	0.089557393	"dog,facility"	0.057551874
Lachnospiraceae_SGB4550	species	human	-3.622328453	1.513697384	2772	932	0.029532765	0.083378219	"cat,facility"	0.057551874
Turicibacteraceae_SGB106351	species	human	-1.456154676	0.588592282	2772	205	0.029623079	0.089793355	"dog,facility"	0.05769573
Klebsiella_variicola_SGB10114	species	human	0.73575484	0.311726438	2772	43	0.030142811	0.091210686	"dog,facility"	0.058675322
Slackia_isoflavoniconvertens_SGB14773	species	human	2.910831583	1.246944223	2772	183	0.030698085	0.092810632	"dog,facility"	0.059722971
Blautia_producta_SGB4791	species	human	-8.702875722	3.646535554	2772	1875	0.030734217	0.092839631	"dog,facility"	0.059760029
Porphyromonas_cangingivalis_SGB2060	species	human	-0.485772827	0.206055958	2772	136	0.030937463	0.093292454	"dog,facility"	0.060121804
Holdemania_filiformis_SGB4046	species	human	1.649073363	0.706781073	2772	135	0.031437548	0.094637299	"dog,facility"	0.061059712
Clostridia_unclassified_SGB14937	species	human	2.234276682	0.958846697	2772	158	0.031824738	0.095720493	"dog,facility"	0.061777433
Bacteroidetes_SGB65714	species	human	6.779794851	2.927877007	2772	364	0.032225206	0.090686864	"cat,facility"	0.062520117
Slackia_isoflavoniconvertens_SGB14773	species	human	2.888864454	1.252692771	2772	183	0.032318079	0.090875112	"cat,facility"	0.062665543
Bifidobacterium_adolescentis_SGB17244_group	species	human	3.67051	1.576044397	2772	372	0.032472846	0.097502159	"dog,facility"	0.062895911
Lachnospiraceae_SGB4550	species	cat	-1.002536333	0.467102725	2772	932	0.032466398	0.097502159	"dog,facility"	0.062895911
Bacteroides_uniformis_SGB1836	species	human	5.868910271	2.546189874	2772	717	0.032688849	0.091632006	"cat,facility"	0.063279244
Clostridium_leptum_SGB14853	species	human	3.204598088	1.386050449	2772	241	0.032725174	0.098007414	"dog,facility"	0.063314524
Lawsonibacter_asaccharolyticus_SGB15154	species	human	2.793097112	1.213739983	2772	264	0.032934893	0.092238796	"cat,facility"	0.063685051
Sutterella_megalosphaeroides_SGB9294	species	human	-0.245976349	0.101492465	2772	25	0.034557393	0.096705409	"cat,facility"	0.066785503
Blautia_caecimuris_SGB4862	species	human	-6.404858211	2.732481631	2772	2038	0.035481743	0.106010494	"dog,facility"	0.068508989
Candidatus_Avimonas_narfia_SGB14941	species	human	1.891187593	0.830216626	2772	143	0.035488361	0.106010494	"dog,facility"	0.068508989
Firmicutes_SGB65948	species	human	5.929417277	2.628215304	2772	482	0.036176668	0.100994402	"cat,facility"	0.06979922
Klebsiella_variicola_SGB10114	species	human	0.73575484	0.329126527	2772	43	0.036509439	0.101842118	"cat,facility"	0.070402434
Clostridium_sp_AM42_4_SGB4709	species	human	0.892123356	0.395185133	2772	81	0.036868039	0.109850427	"dog,facility"	0.071054767
Firmicutes_SGB47582	species	cat	0.372607849	0.178599676	2772	137	0.037055608	0.110315333	"dog,facility"	0.071376936
Holdemania_filiformis_SGB4046	species	human	1.604647582	0.719779994	2772	135	0.037882299	0.105320025	"cat,facility"	0.072929159
Clostridioides_difficile_SGB6136	species	human	-0.268648703	0.108295673	2772	36	0.037906779	0.105320025	"cat,facility"	0.072936145
Amedibacillus_dolichus_SGB4035	species	human	-4.55011796	2.02640421	2772	1036	0.038513508	0.106920835	"cat,facility"	0.07406281
Clostridium_leptum_SGB14853	species	human	3.113129583	1.402747839	2772	241	0.038851174	0.107687327	"cat,facility"	0.074671103
Clostridioides_difficile_SGB6136	species	human	-0.244080534	0.09003461	2772	36	0.038920898	0.115573259	"dog,facility"	0.074764031
Streptococcus_equinus_SGB8022	species	human	0.639106728	0.286368208	2772	39	0.039137355	0.116117444	"dog,facility"	0.075138566
Succinivibrionaceae_SGB58358	species	cat	0.280166044	0.135790087	2772	77	0.039193251	0.116184738	"dog,facility"	0.075204603
Prevotellaceae_SGB65708	species	human	6.864816963	3.081359207	2772	658	0.039729421	0.109947402	"cat,facility"	0.07619162
Clostridia_unclassified_SGB14937	species	human	2.143617135	0.977258098	2772	158	0.040898286	0.113092653	"cat,facility"	0.07839025
Collinsella_aerofaciens_SGB14535_group	species	human	-3.278079653	1.500120677	2772	886	0.04185619	0.115650041	"cat,facility"	0.080182339
Blautia_producta_SGB4791	species	human	-8.146588367	3.691450039	2772	1875	0.042689694	0.117766995	"cat,facility"	0.081734291
Porphyromonas_gingivicanis_SGB2063	species	human	-0.181753876	0.082000512	2772	57	0.043180791	0.127680818	"dog,facility"	0.082629326
Lachnospiraceae_SGB65958	species	human	6.534288695	2.952003724	2772	1584	0.043220216	0.119042767	"cat,facility"	0.082659548
Firmicutes_SGB105989	species	human	2.840923405	1.303104258	2772	567	0.044289111	0.121795056	"cat,facility"	0.084657547
Ruminococcus_SGB66221_SGB66221	species	human	4.417010919	2.042550032	2772	513	0.044354619	0.121879386	"cat,facility"	0.08473646
Blautia_argi_SGB4797	species	human	-4.85255469	2.245948958	2772	844	0.046453572	0.137126242	"dog,facility"	0.088697924
Fusobacteria_SGB6036_group	species	human	-9.462089722	4.376155465	2772	1539	0.046805466	0.1380485	"dog,facility"	0.08932107
Candidatus_Avimonas_narfia_SGB14941	species	human	1.797415921	0.849313883	2772	143	0.04768633	0.130828848	"cat,facility"	0.090952443
Ruthenibacterium_lactatiformans_SGB15271	species	human	4.386000325	2.066967981	2772	418	0.047865314	0.140936757	"dog,facility"	0.091244069
Firmicutes_SGB47659	species	human	-3.224779939	1.468288343	2772	1200	0.04809849	0.141504219	"dog,facility"	0.091588741
Streptococcus_equinus_SGB8022	species	human	0.64089666	0.305389277	2772	39	0.048080712	0.131807468	"cat,facility"	0.091588741
Holdemanella_biformis_SGB6806	species	human	3.29079406	1.566718017	2772	207	0.04886056	0.133840438	"cat,facility"	0.092989249
Blautia_hansenii_SGB4798	species	human	-1.18034268	0.555775443	2772	136	0.049183417	0.134619401	"cat,facility"	0.093552797
Acidaminococcus_timonensis_SGB5741	species	human	-2.596359699	1.237042893	2772	104	0.049463446	0.13528001	"cat,facility"	0.094034311
Faecalibacterium_SGB7083_SGB7083	species	human	0.72235615	0.344642002	2772	75	0.049748736	0.135953969	"cat,facility"	0.094525301
Dysosmobacter_sp_NSJ_60_SGB15124	species	human	2.748685581	1.313363926	2772	209	0.050761463	0.149213107	"dog,facility"	0.096397176
Schaalia_sp_Marseille_Q2122_SGB86829	species	cat	0.207162807	0.106038122	2772	57	0.050933549	0.149593244	"dog,facility"	0.096671489
Alistipes_SGB6032_SGB6032	species	human	-0.094683704	0.048643291	2772	21	0.051696892	0.14105751	"cat,facility"	0.098067097
Clostridia_unclassified_SGB105802	species	cat	0.422991061	0.217788672	2772	275	0.052227552	0.153265081	"dog,facility"	0.099020042
Ruthenibacterium_lactatiformans_SGB15271	species	human	4.314566889	2.080844867	2772	418	0.052257933	0.142366238	"cat,facility"	0.09902397
Collinsella_SGB59878_SGB59878	species	human	5.545755349	2.643855994	2772	444	0.052456955	0.142797221	"cat,facility"	0.099347282
Lactobacillaceae_SGB6305	species	cat	0.365315832	0.188871787	2772	149	0.05320945	0.155754523	"dog,facility"	0.100717887
Oscillospiraceae_SGB53514	species	cat	0.26032255	0.134644597	2772	129	0.05330051	0.155890623	"dog,facility"	0.100835687
Lachnospiraceae_SGB5234	species	human	0.521942634	0.251374565	2772	39	0.054662691	0.159741096	"dog,facility"	0.103356806
Clostridiaceae_bacterium_Marseille_Q3526_SGB4703	species	cat	-0.88609647	0.461457473	2772	1814	0.054952726	0.160454622	"dog,facility"	0.103849075
Lachnospiraceae_SGB4587	species	human	-2.156557115	1.050723992	2772	325	0.055852418	0.151216531	"cat,facility"	0.10549231
Coriobacteriaceae_bacterium_SGB33579	species	human	3.914611783	1.920587874	2772	509	0.055941188	0.151313726	"cat,facility"	0.105602954
Streptococcus_minor_SGB29817	species	human	-1.016809482	0.486760582	2772	186	0.056068117	0.151448859	"cat,facility"	0.105785476
Alistipes_communis_SGB2290	species	human	3.13161999	1.53612845	2772	227	0.05623101	0.16364066	"dog,facility"	0.106035619
Sellimonas_intestinalis_SGB4617	species	cat	0.230812776	0.120808251	2772	48	0.056281077	0.163650214	"dog,facility"	0.106072849
Lachnospiraceae_SGB47850	species	human	1.500087381	0.745343218	2772	167	0.058120046	0.156628597	"cat,facility"	0.109479763
Lactobacillaceae_SGB4995	species	human	-4.169146802	2.071762913	2772	392	0.059483578	0.160056581	"cat,facility"	0.11198792
Dysosmobacter_sp_NSJ_60_SGB15124	species	human	2.657217854	1.327015575	2772	209	0.05990187	0.161058218	"cat,facility"	0.112714761
Kalamiella_SGB65712_SGB65712	species	human	4.152435437	2.074000504	2772	347	0.059972758	0.161124968	"cat,facility"	0.112787477
Lachnospiraceae_SGB5239	species	human	1.089540334	0.545283	2772	60	0.060757357	0.163107624	"cat,facility"	0.11420163
Collinsella_SGB4668_SGB4668	species	human	-3.456342711	1.73548421	2772	317	0.061349607	0.164571262	"cat,facility"	0.115252914
Firmicutes_SGB47660	species	human	-4.239159718	2.072394051	2772	1331	0.061605169	0.178833926	"dog,facility"	0.115670897
Megamonas_funiformis_SGB6962	species	human	-9.311331701	4.649031925	2772	1703	0.061820065	0.179308944	"dog,facility"	0.116012117
Firmicutes_SGB63246	species	human	3.246589137	1.628981323	2772	576	0.062759476	0.168224251	"cat,facility"	0.117711875
Bacteroidaceae_SGB65710	species	human	8.117756451	4.06736547	2772	578	0.063622146	0.170145463	"cat,facility"	0.1192439
Peptacetobacter_hiranonis_SGB6131	species	human	-6.517828729	3.254112389	2772	1933	0.063644471	0.184142565	"dog,facility"	0.1192439
Helicobacter_canis_SGB19391	species	human	-2.3850272	1.196483146	2772	234	0.06440465	0.172106543	"cat,facility"	0.120603568
Allobaculum_stercoricanis_SGB29316	species	human	-4.369987	2.152549323	2772	1311	0.064567269	0.186503969	"dog,facility"	0.120778773
Romboutsia_timonensis_SGB6148	species	human	5.13634549	2.606362659	2772	856	0.064549438	0.186503969	"dog,facility"	0.120778773
Lachnospiraceae_SGB5234	species	human	0.510217343	0.259197199	2772	39	0.065072527	0.173758548	"cat,facility"	0.121658845
Schaalia_canis_SGB33774	species	human	-1.278734806	0.643537669	2772	297	0.065757348	0.189784821	"dog,facility"	0.122873506
Rheinheimera_SGB14999_SGB14999	species	human	1.928139056	0.985939859	2772	143	0.066113958	0.190656738	"dog,facility"	0.123473905
Senegalimassilia_SGB14826_SGB14826	species	human	0.485738074	0.243972279	2772	52	0.066444904	0.191453274	"dog,facility"	0.124025761
Oscillospiraceae_SGB15313	species	human	-6.493225063	3.250504683	2772	1931	0.066673984	0.191955223	"dog,facility"	0.124386984
Lachnospiraceae_bacterium_NSJ_29_SGB25431	species	cat	0.296898903	0.162032003	2772	135	0.067245041	0.193440092	"dog,facility"	0.125385475
Alistipes_communis_SGB2290	species	human	3.015316897	1.554870599	2772	227	0.067364713	0.179605004	"cat,facility"	0.125541697
Enterococcus_canintestini_SGB7958	species	human	-0.326854683	0.16690502	2772	25	0.068419135	0.196507607	"dog,facility"	0.127438837
Tenericutes_SGB66722	species	cat	-0.425163189	0.23339394	2772	194	0.068618153	0.196893493	"dog,facility"	0.127741512
Clostridium_sp_AT4_SGB4753	species	human	-8.173248995	4.199000247	2772	2002	0.068670686	0.196893493	"dog,facility"	0.127771309
Enterococcus_SGB69986_SGB69986	species	cat	-0.324372987	0.178168501	2772	151	0.068776114	0.197034273	"dog,facility"	0.12789944
Alistipes_putredinis_SGB2318	species	cat	0.633309703	0.348033636	2772	370	0.068946902	0.197361918	"dog,facility"	0.128148918
Firmicutes_SGB105987	species	human	3.143030813	1.617195516	2772	609	0.069202472	0.183804288	"cat,facility"	0.128555628
Phocaeicola_vulgatus_SGB1814	species	cat	-1.121555873	0.620451864	2772	1667	0.070831331	0.202094613	"dog,facility"	0.131511675
Selenomonadaceae_SGB5903	species	cat	0.2502842	0.138813969	2772	49	0.071494615	0.203820835	"dog,facility"	0.132672767
Bifidobacterium_pseudocatenulatum_SGB17237	species	human	-3.814375862	2.004014251	2772	285	0.071780811	0.189787813	"cat,facility"	0.133133232
Actinobacteria_SGB62963	species	human	-3.182605779	1.672175048	2772	224	0.072382097	0.191088737	"cat,facility"	0.134106237
Porphyromonas_cangingivalis_SGB2060	species	human	-0.45776847	0.243535457	2772	136	0.072369278	0.191088737	"cat,facility"	0.134106237
Cryobacterium_SGB4870_SGB4870	species	human	-6.207898562	3.22465734	2772	1776	0.072524679	0.19132076	"cat,facility"	0.134299274
Streptococcus_lutetiensis_SGB8021	species	human	-4.366180195	2.237284782	2772	969	0.07279025	0.207345516	"dog,facility"	0.134719732
Collinsella_SGB47280_SGB47280	species	human	-1.206318747	0.628472169	2772	246	0.072880989	0.192115825	"cat,facility"	0.13481634
Bacteroides_SGB63885_SGB63885	species	human	4.50775022	2.362715566	2772	451	0.07313753	0.192646897	"cat,facility"	0.135219386
Firmicutes_SGB4450	species	human	-2.63226492	1.375005378	2772	528	0.073943898	0.210118405	"dog,facility"	0.136638012
Firmicutes_SGB5751	species	human	-0.758031325	0.381578682	2772	171	0.075324253	0.213867074	"dog,facility"	0.139115225
Ligilactobacillus_animalis_SGB7076	species	human	3.710521448	1.974047429	2772	556	0.075927885	0.199546011	"cat,facility"	0.140156063
Paratractidigestivibacter_faecalis_SGB14370	species	human	4.098850239	2.188817692	2772	200	0.076623734	0.217380227	"dog,facility"	0.141365939
Rheinheimera_SGB14999_SGB14999	species	human	1.868391149	0.99892145	2772	143	0.07688567	0.201911466	"cat,facility"	0.141774419
Paratractidigestivibacter_faecalis_SGB14370	species	human	4.069206716	2.194040241	2772	200	0.079116763	0.207459098	"cat,facility"	0.145811611
Gemmiger_SGB15295_SGB15295	species	human	3.742684952	2.026099733	2772	221	0.080387825	0.227505349	"dog,facility"	0.148076151
Mogibacterium_kristiansenii_SGB3926_group	species	human	2.209898632	1.195872005	2772	221	0.081082268	0.22909998	"dog,facility"	0.149276724
Eubacteriaceae_SGB4680	species	human	-3.273358504	1.779268997	2772	207	0.081329823	0.212783635	"cat,facility"	0.149653719
Canibacter_oris_SGB33649	species	human	-0.405792756	0.21024208	2772	102	0.081661289	0.230363861	"dog,facility"	0.150184641
Fusobacteria_SGB6028_group	species	human	-6.813449863	3.714744445	2772	1263	0.084270955	0.237151892	"dog,facility"	0.154859537
Gemmiger_SGB15295_SGB15295	species	human	3.707179956	2.037138564	2772	221	0.084291755	0.219852243	"cat,facility"	0.154859537
Amedibacillus_dolichus_SGB4035	species	cat	-0.85690443	0.495899635	2772	1036	0.08434583	0.237171795	"dog,facility"	0.15487754
Bacteroidetes_SGB1803	species	cat	-0.434283366	0.2517369	2772	252	0.084617234	0.237743843	"dog,facility"	0.155294378
Coriobacteriaceae_SGB14745	species	human	3.234781959	1.782751319	2772	1050	0.086530561	0.225043793	"cat,facility"	0.158722549
Corynebacterium_canis_SGB86814	species	human	-0.470813163	0.256798183	2772	136	0.087072593	0.244250144	"dog,facility"	0.159633087
Haemophilus_SGB66626_SGB66626	species	human	3.650163992	2.01996667	2772	659	0.087403603	0.227145471	"cat,facility"	0.160156
Enterobacteriaceae_SGB1890	species	human	-0.92390571	0.496206946	2772	177	0.088493459	0.247640095	"dog,facility"	0.162068125
Peptostreptococcaceae_bacterium_SGB77433	species	human	3.23335115	1.776327438	2772	180	0.08999135	0.233177588	"cat,facility"	0.164725141
Enterobacteriaceae_SGB1818	species	human	-8.063397386	4.49933002	2772	1494	0.091246141	0.254935305	"dog,facility"	0.166934624
Prevotellaceae_SGB1668	species	human	2.481728744	1.395674037	2772	86	0.091556903	0.2555994	"dog,facility"	0.167415603
Limosilactobacillus_mucosae_SGB7088_group	species	human	0.687056377	0.381682414	2772	100	0.094351253	0.262353483	"dog,facility"	0.172435048
Clostridiales_bacterium_SGB15159	species	human	0.855822181	0.482803367	2772	192	0.094508593	0.262582255	"dog,facility"	0.172632407
Peptostreptococcus_canis_SGB77430	species	human	-0.248657202	0.101170767	2772	56	0.094789143	0.244702894	"cat,facility"	0.173054499
Clostridiaceae_bacterium_Marseille_Q3526_SGB4703	species	human	-5.820786715	3.271796631	2772	1814	0.094850765	0.26332379	"dog,facility"	0.17307667
Anaerobutyricum_soehngenii_SGB4537	species	human	3.618533587	2.063465741	2772	265	0.095760175	0.265637663	"dog,facility"	0.174644991
Prevotellaceae_SGB1668	species	human	2.455257393	1.402366791	2772	86	0.095980404	0.247413008	"cat,facility"	0.174955421
Turicibacter_sanguinis_SGB6846	species	human	2.034586889	1.129184379	2772	294	0.097605732	0.270328465	"dog,facility"	0.177825444
Cryobacterium_SGB4870_SGB4870	species	human	-5.603030773	3.17281957	2772	1776	0.098053762	0.271354476	"dog,facility"	0.178548703
Firmicutes_SGB66051	species	human	-3.413554163	1.94725284	2772	671	0.098233361	0.253034093	"cat,facility"	0.178782673
Ellagibacter_isourolithinifaciens_SGB14816_group	species	cat	0.201648729	0.122283963	2772	141	0.099258457	0.27403795	"dog,facility"	0.180554385
Coprococcus_comes_SGB4577	species	cat	0.360370802	0.219147426	2772	372	0.100205735	0.276435064	"dog,facility"	0.182182776
Clostridium_tertium_SGB6183	species	human	-0.371144711	0.210488756	2772	43	0.100516623	0.277074189	"dog,facility"	0.182653063
Fournierella_massiliensis_SGB15280	species	human	5.453711992	3.15714894	2772	1255	0.102623244	0.263178965	"cat,facility"	0.186384273
Dysosmobacter_welbionis_SGB15078	species	human	4.758731807	2.785386417	2772	456	0.104130342	0.286371526	"dog,facility"	0.18902332
Clostridia_unclassified_SGB105437_SGB105437	species	cat	-0.293735933	0.180822225	2772	88	0.104432031	0.28673724	"dog,facility"	0.189472637
Campylobacter_upsaliensis_SGB19439	species	cat	0.598699168	0.368908368	2772	321	0.104849621	0.287432583	"dog,facility"	0.190131662
Eubacterium_maltosivorans_SGB4078	species	cat	-0.198731743	0.122637097	2772	61	0.106254343	0.290827614	"dog,facility"	0.192482384
Firmicutes_SGB63306	species	human	-1.897612657	1.1188626	2772	155	0.106255999	0.27090633	"cat,facility"	0.192482384
Firmicutes_SGB4744	species	human	-3.087577402	1.823808918	2772	408	0.107352005	0.273501322	"cat,facility"	0.19436714
Lachnospiraceae_bacterium_NSJ_29_SGB25431	species	human	1.103505987	0.6439776	2772	135	0.107763326	0.294727219	"dog,facility"	0.195010923
Proteobacteria_SGB9284	species	human	-4.870862331	2.866801312	2772	821	0.108748637	0.297159712	"dog,facility"	0.196692209
Succinivibrionaceae_SGB3677	species	cat	-0.336174686	0.209581246	2772	164	0.108822639	0.297159712	"dog,facility"	0.196724336
Coprococcus_sp_AF21_14LB_SGB25437	species	human	5.615252725	3.322588063	2772	1251	0.110130718	0.279765614	"cat,facility"	0.198986183
Enterococcus_canintestini_SGB7958	species	human	-0.298289649	0.178752378	2772	25	0.111488547	0.283009388	"cat,facility"	0.201335538
Phocaeicola_massiliensis_SGB1812	species	human	1.661160375	0.974052104	2772	186	0.111660808	0.303960705	"dog,facility"	0.201438631
Ruminococcus_torques_SGB4608	species	human	3.67155121	2.190973913	2772	441	0.11161886	0.303960705	"dog,facility"	0.201438631
Porphyromonas_gingivicanis_SGB2063	species	human	-0.169041572	0.10228168	2772	57	0.111818645	0.283641494	"cat,facility"	0.201619392
Anaerobutyricum_soehngenii_SGB4537	species	human	3.449713666	2.073292506	2772	265	0.112387024	0.284876674	"cat,facility"	0.20253983
Clostridia_unclassified_SGB5197	species	cat	-0.119870362	0.07469148	2772	54	0.113318291	0.307993304	"dog,facility"	0.204112967
Moraxellaceae_SGB4052	species	human	3.726444691	2.231113687	2772	1274	0.114693114	0.289881875	"cat,facility"	0.206483023
Collinsella_SGB47280_SGB47280	species	human	-0.971262943	0.57616372	2772	246	0.116479839	0.315605326	"dog,facility"	0.209591809
Lachnospiraceae_bacterium_Marseille_Q4251_SGB4780	species	cat	0.127648292	0.08146594	2772	164	0.117254354	0.317457996	"dog,facility"	0.210876983
